category,title,price,link
Комп'ютерна техніка,"Ноутбук Acer Nitro V 15 ANV15-52-5667 (NH.QV2EU.00U) Obsidian Black / 15.6"" IPS 165 Гц / Intel Core 5 210H / RAM 16 ГБ / SSD 512 ГБ / RTX 4050, 6 ГБ (TDP 75 Вт)","54 999
44 999",https://rozetka.com.ua/ua/acer-nhqv2eu00u/p577367392/
Комп'ютерна техніка,"Ноутбук ASUS Vivobook 15 X1504VA-BQ590 (90NB13Y1-M000Y0) Quiet Blue / 15.6"" IPS Full HD / Intel Core 5 120U / RAM 16 ГБ / SSD 512 ГБ","34 999
25 999",https://rozetka.com.ua/ua/asus-90nb13y1-m000y0/p446551166/
Комп'ютерна техніка,"Ноутбук Lenovo LOQ 15IRX9 (83DV01C2RA) Luna Grey / 15.6"" IPS 144 Гц / Intel Core i5-13450HX / RAM 16 ГБ / SSD 512 ГБ / RTX 3050, 6 ГБ / Зарядка по USB","50 999
41 999",https://rozetka.com.ua/ua/lenovo-83dv01c2ra/p553189839/
Комп'ютерна техніка,Ноутбук HP Laptop 15-fc0226ua (D16CCEA) Moonlight Blue / 15.6” IPS / AMD Ryzen 7 7730U / RAM 16 ГБ / SSD 1 ТБ,"30 799
34 999
29 259",https://rozetka.com.ua/ua/hp-d16ccea/p574260067/
Комп'ютерна техніка,"Ноутбук Acer Nitro V 15 ANV15-52-56ZU (NH.QZ7EU.00H) Obsidian Black / 15.6” IPS Full HD 165 Гц / Intel Core i5-13420H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 5050, 8 ГБ (TDP 75 Вт)","57 999
47 999",https://rozetka.com.ua/ua/acer-nhqz7eu00h/p561015660/
Комп'ютерна техніка,"Ноутбук ASUS Vivobook 15 M1502YA-BQ580 (90NB0X22-M00VK0) Cool Silver / 15.6"" IPS / AMD Ryzen 7 5825U / RAM 16 ГБ / SSD 512 ГБ / Підсвітка клавіатури","34 999
27 999",https://rozetka.com.ua/ua/asus-90nb0x22-m00vk0/p556831704/
Комп'ютерна техніка,"Ноутбук Lenovo LOQ 15IRX10 (83JE0070RA) Luna Grey / 15.6"" IPS 144 Гц / Intel Core i7-13650HX / RAM 16 ГБ / SSD 512 ГБ / RTX 5060, 8 ГБ / Зарядка по USB","70 999
60 999",https://rozetka.com.ua/ua/lenovo-83je0070ra/p570009385/
Комп'ютерна техніка,Ноутбук HP Laptop 15-fc0318ua (D06H6EA) Natural Silver / 15.6” IPS / AMD Ryzen 7 7730U / RAM 16 ГБ / SSD 512 ГБ,"29 299
33 999
27 834",https://rozetka.com.ua/ua/hp-d06h6ea/p574196968/
Комп'ютерна техніка,"Ноутбук Acer Nitro V 16 AI ANV16-42-R235 (NH.U1GEU.002) Shale Black / 16"" IPS WUXGA 180 Гц / AMD Ryzen 5 240 / RAM 16 ГБ / SSD 512 ГБ / RTX 5060, 8 ГБ","59 999
54 999",https://rozetka.com.ua/ua/acer-nhu1geu002/p529097739/
Комп'ютерна техніка,"Ноутбук ASUS VivoBook 16 X1605VA-MB234 (90NB10N3-M009J0) Indie Black / 16"" IPS WUXGA / Intel Core i3-1315U / RAM 16 ГБ / SSD 512 ГБ / Підсвітка клавіатури","27 999
24 999",https://rozetka.com.ua/ua/asus-90nb10n3-m009j0/p410653728/
